feedback_id,customer_id,feedback_text,sentiment,source,date,timestamp
F1125,CUST9629,Acceptable product for the price point. Issue with return process.,Neutral,chat,2025-10-26,2025-10-26 13:00:35
F1126,CUST9911,Overpriced for the features provided. Not worth it. Issue with customer service.,Negative,review_site,2025-09-19,2025-09-19 13:00:35
F1127,CUST7283,Product is okay. Nothing special but does the job. < Issue with technical issues.,Neutral,social_media,2025-04-17,2025-04-17 13:00:35
F1128,CUST5845,Impressive features and functionality. Love it! =}\| Issue with website navigation.,Positive,chat,2025-01-12,2025-01-12 13:00:35
F1129,CUST9836,Great value for money. Worth every penny! Issue with website navigation.,Positive,chat,2025-03-19,2025-03-19 13:00:35
F1130,CUST5715,Late delivery and damaged packaging. Very upset! Issue with product availability.,Negative,review_site,2025-02-12,2025-02-12 13:00:35
F1131,CUST7565,User-friendly interface and intuitive design.,Positive,social_media,2025-01-05,2025-01-05 13:00:35
F1132,CUST6551,Terrible experience. Product broke after one day. Issue with technical issues.,Negative,chat,2025-05-13,2025-05-13 13:00:35
F1133,CUST7582,Fantastic experience overall. Will definitely buy again! :~* Issue with product quality.,Positive,social_media,2025-10-11,2025-10-11 13:00:35
F1134,CUST3616,Terrible experience. Product broke after one day.,Negative,email,2025-01-31,2025-01-31 13:00:35
F1135,CUST4307,"Excellent service and fast delivery. Highly recommended! ,):",Positive,email,2025-08-24,2025-08-24 13:00:35
F1136,CUST6884,Reliable and durable product. No complaints whatsoever. Issue with delivery delays.,Positive,review_site,2024-11-14,2024-11-14 13:00:35
F1137,CUST8682,Frequent crashes and bugs. Needs improvement. `! Issue with website navigation.,Negative,social_media,2025-06-15,2025-06-15 13:00:35
F1138,CUST4519,Waste of money. Product doesn't work as advertised. Issue with delivery delays.,Negative,email,2025-02-19,2025-02-19 13:00:35
F1139,CUST5089,Outstanding customer support. They resolved my issue quickly. Issue with pricing.,Positive,social_media,2025-01-05,2025-01-05 13:00:35
F1140,CUST1576,Impressive features and functionality. Love it!,Positive,social_media,2025-02-02,2025-02-02 13:00:35
F1141,CUST8529,User-friendly interface and intuitive design.,Positive,review_site,2025-07-13,2025-07-13 13:00:35
F1142,CUST7392,Reliable and durable product. No complaints whatsoever.,Positive,social_media,2024-12-02,2024-12-02 13:00:35
F1143,CUST9296,Mediocre experience overall. |;+>,Neutral,review_site,2025-06-18,2025-06-18 13:00:35
F1144,CUST6263,The product exceeded my expectations. Very satisfied!,Positive,review_site,2025-10-30,2025-10-30 13:00:35
F1145,CUST8735,It's alright. Nothing remarkable to mention.,Neutral,review_site,2025-06-02,2025-06-02 13:00:35
F1146,CUST5082,Horrible experience. Will never buy from here again. Issue with website navigation.,Negative,review_site,2025-10-09,2025-10-09 13:00:35
F1147,CUST6897,Great value for money. Worth every penny! %;(%$,Positive,email,2025-10-06,2025-10-06 13:00:35
F1148,CUST6762,Reliable and durable product. No complaints whatsoever. Issue with product availability.,Positive,chat,2025-06-19,2025-06-19 13:00:35
F1149,CUST7049,Late delivery and damaged packaging. Very upset!,Negative,chat,2024-11-08,2024-11-08 13:00:35
F1150,CUST6041,It's alright. Nothing remarkable to mention. Issue with return process.,Neutral,email,2025-03-04,2025-03-04 13:00:35
F1151,CUST6138,Satisfactory service. Nothing to complain about.,Neutral,chat,2025-01-25,2025-01-25 13:00:35
F1152,CUST7284,The product exceeded my expectations. Very satisfied!,Positive,email,2024-12-21,2024-12-21 13:00:35
F1153,CUST5863,Standard quality. Meets basic expectations. ^+( Issue with product quality.,Neutral,social_media,2024-12-16,2024-12-16 13:00:35
F1154,CUST3627,User-friendly interface and intuitive design.,Positive,chat,2024-12-04,2024-12-04 13:00:35
F1155,CUST3502,User-friendly interface and intuitive design.,Positive,chat,2025-10-28,2025-10-28 13:00:35
F1156,CUST9282,The product exceeded my expectations. Very satisfied!,Positive,email,2025-03-14,2025-03-14 13:00:35
F1157,CUST7562,Product stopped working within a week. Poor quality. {[|$=,Negative,chat,2025-10-17,2025-10-17 13:00:35
F1158,CUST6545,Product stopped working within a week. Poor quality. Issue with product features.,Negative,social_media,2025-01-18,2025-01-18 13:00:35
F1159,CUST3567,Average experience. Some good points and some bad.,Neutral,social_media,2025-06-20,2025-06-20 13:00:35
F1160,CUST5295,Fantastic experience overall. Will definitely buy again!,Positive,chat,2025-01-13,2025-01-13 13:00:35
F1161,CUST2361,User-friendly interface and intuitive design. Issue with technical issues.,Positive,social_media,2025-10-25,2025-10-25 13:00:35
F1162,CUST2241,Excellent service and fast delivery. Highly recommended! &%%,Positive,review_site,2025-02-04,2025-02-04 13:00:35
F1163,CUST7703,User-friendly interface and intuitive design.,Positive,social_media,2025-01-08,2025-01-08 13:00:35
F1164,CUST3235,"Extremely disappointed with the quality. Not recommended. [,&",Negative,chat,2025-03-12,2025-03-12 13:00:35
F1165,CUST2392,Impressive features and functionality. Love it!,Positive,email,2025-02-13,2025-02-13 13:00:35
F1166,CUST7405,Excellent service and fast delivery. Highly recommended! :,Positive,chat,2024-12-19,2024-12-19 13:00:35
F1167,CUST3955,Outstanding customer support. They resolved my issue quickly.,Positive,email,2025-01-24,2025-01-24 13:00:35
F1168,CUST4259,Impressive features and functionality. Love it!,Positive,email,2025-06-19,2025-06-19 13:00:35
F1169,CUST5442,Impressive features and functionality. Love it! #,Positive,email,2025-04-28,2025-04-28 13:00:35
F1170,CUST4564,Terrible experience. Product broke after one day. <>,Negative,review_site,2025-01-25,2025-01-25 13:00:35
F1171,CUST7922,Difficult to use and confusing interface. Issue with customer service.,Negative,email,2025-09-22,2025-09-22 13:00:35
F1172,CUST3120,Great value for money. Worth every penny!,Positive,review_site,2024-12-11,2024-12-11 13:00:35
F1173,CUST7590,I absolutely love this product! It's amazing and works perfectly.,Positive,email,2025-07-14,2025-07-14 13:00:35
F1174,CUST9448,Great value for money. Worth every penny!,Positive,chat,2025-06-11,2025-06-11 13:00:35
F1175,CUST5371,Average experience. Some good points and some bad.,Neutral,chat,2025-09-30,2025-09-30 13:00:35
F1176,CUST4856,The product exceeded my expectations. Very satisfied! ;&& Issue with customer service.,Positive,review_site,2025-05-06,2025-05-06 13:00:35
F1177,CUST5100,Poor customer service. No one responded to my queries.,Negative,email,2025-09-09,2025-09-09 13:00:35
F1178,CUST3722,Outstanding customer support. They resolved my issue quickly.,Positive,email,2025-08-08,2025-08-08 13:00:35
F1179,CUST8450,This is exactly what I was looking for. Great quality! %#? Issue with technical issues.,Positive,email,2025-07-13,2025-07-13 13:00:35
F1180,CUST9839,Excellent service and fast delivery. Highly recommended!,Positive,social_media,2025-06-06,2025-06-06 13:00:35
F1181,CUST8055,Overpriced for the features provided. Not worth it.,Negative,social_media,2025-09-06,2025-09-06 13:00:35
F1182,CUST2275,Late delivery and damaged packaging. Very upset!,Negative,email,2025-05-26,2025-05-26 13:00:35
F1183,CUST8646,This is exactly what I was looking for. Great quality! |^]`>,Positive,chat,2025-07-01,2025-07-01 13:00:35
F1184,CUST4845,"Impressive features and functionality. Love it! """,Positive,review_site,2025-09-23,2025-09-23 13:00:35
F1185,CUST7853,Functional but could be better.,Neutral,email,2025-04-18,2025-04-18 13:00:35
F1186,CUST6952,Product is okay. Nothing special but does the job.,Neutral,email,2025-03-04,2025-03-04 13:00:35
F1187,CUST1373,The product exceeded my expectations. Very satisfied! Issue with pricing.,Positive,review_site,2025-04-17,2025-04-17 13:00:35
F1188,CUST8350,Fantastic experience overall. Will definitely buy again! `/|;,Positive,social_media,2025-09-06,2025-09-06 13:00:35
F1189,CUST2667,Fantastic experience overall. Will definitely buy again!,Positive,review_site,2025-03-08,2025-03-08 13:00:35
F1190,CUST3808,"It's fine, not great but not terrible either. ?%)",Neutral,review_site,2025-06-15,2025-06-15 13:00:35
F1191,CUST2603,User-friendly interface and intuitive design. ?,Positive,chat,2025-07-04,2025-07-04 13:00:35
F1192,CUST5620,Average experience. Some good points and some bad. Issue with pricing.,Neutral,email,2024-11-02,2024-11-02 13:00:35
F1193,CUST6247,Difficult to use and confusing interface. Issue with technical issues.,Negative,chat,2024-10-30,2024-10-30 13:00:35
F1194,CUST5675,Impressive features and functionality. Love it!,Positive,social_media,2025-09-21,2025-09-21 13:00:35
F1195,CUST5152,Poor customer service. No one responded to my queries. Issue with delivery delays.,Negative,chat,2025-05-05,2025-05-05 13:00:35
F1196,CUST1022,Outstanding customer support. They resolved my issue quickly.,Positive,email,2025-09-12,2025-09-12 13:00:35
F1197,CUST3313,"Great value for money. Worth every penny! ~|,} Issue with product features.",Positive,social_media,2025-05-11,2025-05-11 13:00:35
F1198,CUST4900,Great value for money. Worth every penny!,Positive,email,2024-12-01,2024-12-01 13:00:35
F1199,CUST6014,I absolutely love this product! It's amazing and works perfectly. Issue with pricing.,Positive,review_site,2025-06-11,2025-06-11 13:00:35
F1200,CUST4621,Impressive features and functionality. Love it! )?;,Positive,review_site,2025-02-11,2025-02-11 13:00:35
F1201,CUST4863,Great value for money. Worth every penny!,Positive,review_site,2025-04-23,2025-04-23 13:00:35
F1202,CUST4509,Horrible experience. Will never buy from here again. `^*,Negative,social_media,2024-11-23,2024-11-23 13:00:35
F1203,CUST7719,"Mediocre experience overall. ,$|'",Neutral,chat,2024-12-14,2024-12-14 13:00:35
F1204,CUST3384,Functional but could be better.,Neutral,chat,2024-11-07,2024-11-07 13:00:35
F1205,CUST4227,Overpriced for the features provided. Not worth it. =,Negative,social_media,2024-11-25,2024-11-25 13:00:35
F1206,CUST7529,Excellent service and fast delivery. Highly recommended! > Issue with delivery delays.,Positive,review_site,2025-01-17,2025-01-17 13:00:35
F1207,CUST6636,I absolutely love this product! It's amazing and works perfectly. %_&,Positive,email,2025-07-24,2025-07-24 13:00:35
F1208,CUST5158,Satisfactory service. Nothing to complain about. Issue with product availability.,Neutral,review_site,2025-09-20,2025-09-20 13:00:35
F1209,CUST7329,It's alright. Nothing remarkable to mention.,Neutral,email,2025-05-10,2025-05-10 13:00:35
F1210,CUST9626,"It's fine, not great but not terrible either. , Issue with customer service.",Neutral,chat,2025-10-17,2025-10-17 13:00:35
F1211,CUST3029,Outstanding customer support. They resolved my issue quickly. `/ Issue with product features.,Positive,email,2025-08-13,2025-08-13 13:00:35
F1212,CUST8144,Waste of money. Product doesn't work as advertised.,Negative,chat,2025-08-31,2025-08-31 13:00:35
F1213,CUST5112,Frequent crashes and bugs. Needs improvement.,Negative,chat,2025-02-07,2025-02-07 13:00:35
F1214,CUST6069,Reliable and durable product. No complaints whatsoever.,Positive,chat,2025-05-15,2025-05-15 13:00:35
F1215,CUST9774,Product is okay. Nothing special but does the job.,Neutral,social_media,2025-10-17,2025-10-17 13:00:35
F1216,CUST1322,This is exactly what I was looking for. Great quality! Issue with delivery delays.,Positive,review_site,2025-08-26,2025-08-26 13:00:35
F1217,CUST8248,User-friendly interface and intuitive design. ~.?_),Positive,email,2025-03-08,2025-03-08 13:00:35
F1218,CUST6827,Outstanding customer support. They resolved my issue quickly.,Positive,chat,2025-04-19,2025-04-19 13:00:35
F1219,CUST9624,Overpriced for the features provided. Not worth it. Issue with product features.,Negative,email,2025-04-17,2025-04-17 13:00:35
F1220,CUST4626,Frequent crashes and bugs. Needs improvement.,Negative,social_media,2024-12-20,2024-12-20 13:00:35
F1221,CUST1398,Fantastic experience overall. Will definitely buy again! Issue with product quality.,Positive,chat,2025-01-12,2025-01-12 13:00:35
F1222,CUST3796,Extremely disappointed with the quality. Not recommended.,Negative,email,2025-09-07,2025-09-07 13:00:35
F1223,CUST4057,Standard quality. Meets basic expectations. Issue with product availability.,Neutral,social_media,2025-10-13,2025-10-13 13:00:35
F1224,CUST7819,"Frequent crashes and bugs. Needs improvement. /)>, Issue with customer service.",Negative,social_media,2025-09-24,2025-09-24 13:00:35
F1225,CUST4668,"Average experience. Some good points and some bad. ^("" Issue with product availability.",Neutral,chat,2025-03-13,2025-03-13 13:00:35
F1226,CUST4289,Product stopped working within a week. Poor quality.,Negative,review_site,2024-12-03,2024-12-03 13:00:35
F1227,CUST2613,Difficult to use and confusing interface. /[ Issue with product availability.,Negative,review_site,2025-05-04,2025-05-04 13:00:35
F1228,CUST8676,Fantastic experience overall. Will definitely buy again! [{,Positive,social_media,2025-01-01,2025-01-01 13:00:35
F1229,CUST5065,Overpriced for the features provided. Not worth it. =.$,Negative,chat,2025-07-11,2025-07-11 13:00:35
F1230,CUST7687,Mediocre experience overall.,Neutral,review_site,2024-11-07,2024-11-07 13:00:35
F1231,CUST9485,This is exactly what I was looking for. Great quality!,Positive,review_site,2025-05-06,2025-05-06 13:00:35
F1232,CUST3589,Excellent service and fast delivery. Highly recommended!,Positive,review_site,2025-05-15,2025-05-15 13:00:35
F1233,CUST4364,Satisfactory service. Nothing to complain about.,Neutral,review_site,2025-09-30,2025-09-30 13:00:35
F1234,CUST4045,It's alright. Nothing remarkable to mention.,Neutral,email,2025-02-26,2025-02-26 13:00:35
F1235,CUST3652,Average experience. Some good points and some bad. |/$(* Issue with product availability.,Neutral,chat,2025-05-02,2025-05-02 13:00:35
F1236,CUST1552,Great value for money. Worth every penny!,Positive,email,2025-10-06,2025-10-06 13:00:35
F1237,CUST5677,Outstanding customer support. They resolved my issue quickly.,Positive,review_site,2025-06-28,2025-06-28 13:00:35
F1238,CUST4577,Functional but could be better.,Neutral,chat,2025-05-15,2025-05-15 13:00:35
F1239,CUST1645,Average experience. Some good points and some bad. ;,Neutral,email,2025-10-11,2025-10-11 13:00:35
F1240,CUST7342,Product stopped working within a week. Poor quality. . Issue with customer service.,Negative,email,2025-08-20,2025-08-20 13:00:35
F1241,CUST8691,Outstanding customer support. They resolved my issue quickly. Issue with website navigation.,Positive,social_media,2025-01-29,2025-01-29 13:00:35
F1242,CUST7692,Late delivery and damaged packaging. Very upset! &~= Issue with website navigation.,Negative,social_media,2025-05-29,2025-05-29 13:00:35
F1243,CUST1869,Excellent service and fast delivery. Highly recommended!,Positive,chat,2025-01-17,2025-01-17 13:00:35
F1244,CUST9542,Reliable and durable product. No complaints whatsoever. Issue with product availability.,Positive,email,2025-08-19,2025-08-19 13:00:35
F1245,CUST8423,Terrible experience. Product broke after one day.,Negative,chat,2025-07-23,2025-07-23 13:00:35
F1246,CUST2969,Late delivery and damaged packaging. Very upset! !]) Issue with customer service.,Negative,social_media,2025-01-26,2025-01-26 13:00:35
F1247,CUST9949,Average experience. Some good points and some bad. >,Neutral,chat,2025-03-18,2025-03-18 13:00:35
F1248,CUST6421,Impressive features and functionality. Love it! ${},Positive,email,2025-07-14,2025-07-14 13:00:35
F1249,CUST7931,Mediocre experience overall. #?^\ Issue with technical issues.,Neutral,social_media,2025-05-17,2025-05-17 13:00:35
F1250,CUST2203,Standard quality. Meets basic expectations. Issue with product quality.,Neutral,social_media,2025-08-30,2025-08-30 13:00:35
F1251,CUST9189,This is exactly what I was looking for. Great quality! :<@< Issue with customer service.,Positive,social_media,2024-12-18,2024-12-18 13:00:35
F1252,CUST5391,Waste of money. Product doesn't work as advertised.,Negative,review_site,2024-12-24,2024-12-24 13:00:35
F1253,CUST7174,Product is okay. Nothing special but does the job. Issue with customer service.,Neutral,review_site,2025-09-10,2025-09-10 13:00:35
F1254,CUST5524,Standard quality. Meets basic expectations.,Neutral,social_media,2025-03-02,2025-03-02 13:00:35
F1255,CUST8566,The product exceeded my expectations. Very satisfied! ( Issue with pricing.,Positive,review_site,2025-09-21,2025-09-21 13:00:35
F1256,CUST1110,Satisfactory service. Nothing to complain about.,Neutral,chat,2024-12-08,2024-12-08 13:00:35
F1257,CUST3230,Functional but could be better.,Neutral,review_site,2025-09-27,2025-09-27 13:00:35
F1258,CUST5493,Satisfactory service. Nothing to complain about. Issue with website navigation.,Neutral,email,2025-05-12,2025-05-12 13:00:35
F1259,CUST2816,Frequent crashes and bugs. Needs improvement. @ Issue with product quality.,Negative,email,2025-07-13,2025-07-13 13:00:35
F1260,CUST7517,The product exceeded my expectations. Very satisfied! Issue with technical issues.,Positive,email,2025-10-04,2025-10-04 13:00:35
F1261,CUST1541,Difficult to use and confusing interface. |,Negative,social_media,2024-11-17,2024-11-17 13:00:35
F1262,CUST7947,Terrible experience. Product broke after one day. Issue with product quality.,Negative,chat,2025-08-09,2025-08-09 13:00:35
F1263,CUST4069,Product stopped working within a week. Poor quality. Issue with product quality.,Negative,social_media,2025-09-09,2025-09-09 13:00:35
F1264,CUST8956,Average experience. Some good points and some bad. [@' Issue with return process.,Neutral,review_site,2024-12-24,2024-12-24 13:00:35
F1265,CUST8967,Great value for money. Worth every penny! Issue with product quality.,Positive,social_media,2025-08-22,2025-08-22 13:00:35
F1266,CUST3835,Fantastic experience overall. Will definitely buy again!,Positive,chat,2025-09-17,2025-09-17 13:00:35
F1267,CUST2666,Mediocre experience overall. _#',Neutral,chat,2025-06-01,2025-06-01 13:00:35
F1268,CUST1317,Waste of money. Product doesn't work as advertised.,Negative,review_site,2025-10-04,2025-10-04 13:00:35
F1269,CUST3562,Functional but could be better.,Neutral,chat,2024-12-16,2024-12-16 13:00:35
F1270,CUST8997,Waste of money. Product doesn't work as advertised. `|,Negative,review_site,2025-03-23,2025-03-23 13:00:35
F1271,CUST4647,User-friendly interface and intuitive design. '):~,Positive,email,2025-02-16,2025-02-16 13:00:35
F1272,CUST8980,Waste of money. Product doesn't work as advertised. Issue with website navigation.,Negative,social_media,2025-03-28,2025-03-28 13:00:35
F1273,CUST2153,It's alright. Nothing remarkable to mention. Issue with delivery delays.,Neutral,chat,2025-05-15,2025-05-15 13:00:35
F1274,CUST8179,Decent product with room for improvement. Issue with delivery delays.,Neutral,chat,2025-08-28,2025-08-28 13:00:35
F1275,CUST7836,Product stopped working within a week. Poor quality. Issue with product quality.,Negative,chat,2025-04-25,2025-04-25 13:00:35
F1276,CUST4961,Impressive features and functionality. Love it!,Positive,review_site,2025-10-02,2025-10-02 13:00:35
F1277,CUST1759,Impressive features and functionality. Love it! Issue with return process.,Positive,chat,2025-10-08,2025-10-08 13:00:35
F1278,CUST7927,"It's fine, not great but not terrible either. `<`",Neutral,review_site,2025-04-09,2025-04-09 13:00:35
F1279,CUST9094,Great value for money. Worth every penny!,Positive,chat,2025-01-01,2025-01-01 13:00:35
F1280,CUST7492,I absolutely love this product! It's amazing and works perfectly.,Positive,chat,2025-07-11,2025-07-11 13:00:35
F1281,CUST8025,Waste of money. Product doesn't work as advertised. +&!,Negative,social_media,2025-06-05,2025-06-05 13:00:35
F1282,CUST8635,I absolutely love this product! It's amazing and works perfectly. (.}` Issue with website navigation.,Positive,email,2025-10-27,2025-10-27 13:00:35
F1283,CUST6482,It's alright. Nothing remarkable to mention.,Neutral,chat,2025-02-26,2025-02-26 13:00:35
F1284,CUST4791,Functional but could be better.,Neutral,social_media,2025-01-25,2025-01-25 13:00:35
F1285,CUST3849,Extremely disappointed with the quality. Not recommended. Issue with return process.,Negative,email,2025-01-03,2025-01-03 13:00:35
F1286,CUST9553,Outstanding customer support. They resolved my issue quickly. %;@> Issue with pricing.,Positive,review_site,2025-01-02,2025-01-02 13:00:35
F1287,CUST7850,Impressive features and functionality. Love it!,Positive,email,2025-07-05,2025-07-05 13:00:35
F1288,CUST5365,User-friendly interface and intuitive design. ! Issue with product availability.,Positive,email,2024-12-15,2024-12-15 13:00:35
F1289,CUST4577,Standard quality. Meets basic expectations.,Neutral,social_media,2025-04-30,2025-04-30 13:00:35
F1290,CUST7189,Average experience. Some good points and some bad.,Neutral,social_media,2025-04-26,2025-04-26 13:00:35
F1291,CUST5922,Extremely disappointed with the quality. Not recommended. {',Negative,chat,2024-11-04,2024-11-04 13:00:35
F1292,CUST5163,The product exceeded my expectations. Very satisfied!,Positive,review_site,2025-02-22,2025-02-22 13:00:35
F1293,CUST6981,Poor customer service. No one responded to my queries. Issue with technical issues.,Negative,email,2025-09-14,2025-09-14 13:00:35
F1294,CUST6537,Difficult to use and confusing interface.,Negative,chat,2025-02-10,2025-02-10 13:00:35
F1295,CUST1966,Standard quality. Meets basic expectations. Issue with product availability.,Neutral,chat,2025-06-16,2025-06-16 13:00:35
F1296,CUST8013,Impressive features and functionality. Love it! Issue with return process.,Positive,chat,2025-03-27,2025-03-27 13:00:35
F1297,CUST3215,User-friendly interface and intuitive design. +?' Issue with technical issues.,Positive,review_site,2025-08-04,2025-08-04 13:00:35
F1298,CUST6277,Average experience. Some good points and some bad. !|\,Neutral,review_site,2025-01-29,2025-01-29 13:00:35
F1299,CUST2173,Standard quality. Meets basic expectations. *,Neutral,social_media,2024-11-19,2024-11-19 13:00:35
F1300,CUST3299,Outstanding customer support. They resolved my issue quickly. / Issue with website navigation.,Positive,chat,2025-06-12,2025-06-12 13:00:35
F1301,CUST5021,Waste of money. Product doesn't work as advertised.,Negative,email,2025-03-18,2025-03-18 13:00:35
F1302,CUST3180,Average experience. Some good points and some bad. Issue with delivery delays.,Neutral,review_site,2025-04-03,2025-04-03 13:00:35
F1303,CUST9364,Difficult to use and confusing interface.,Negative,social_media,2024-12-15,2024-12-15 13:00:35
F1304,CUST4491,It's alright. Nothing remarkable to mention. : Issue with delivery delays.,Neutral,email,2025-09-07,2025-09-07 13:00:35
F1305,CUST6127,Outstanding customer support. They resolved my issue quickly. =|@,Positive,chat,2025-07-13,2025-07-13 13:00:35
F1306,CUST1874,Standard quality. Meets basic expectations.,Neutral,review_site,2024-12-10,2024-12-10 13:00:35
F1307,CUST7987,This is exactly what I was looking for. Great quality!,Positive,review_site,2025-08-23,2025-08-23 13:00:35
F1308,CUST7075,Decent product with room for improvement. &@ Issue with product quality.,Neutral,review_site,2025-09-22,2025-09-22 13:00:35
F1309,CUST7042,Mediocre experience overall. \,Neutral,email,2025-09-25,2025-09-25 13:00:35
F1310,CUST7063,Overpriced for the features provided. Not worth it.,Negative,chat,2025-06-09,2025-06-09 13:00:35
F1311,CUST1417,Average experience. Some good points and some bad.,Neutral,social_media,2025-03-25,2025-03-25 13:00:35
F1312,CUST1731,Horrible experience. Will never buy from here again. Issue with product features.,Negative,review_site,2025-09-28,2025-09-28 13:00:35
F1313,CUST7191,Horrible experience. Will never buy from here again. `,Negative,social_media,2025-05-31,2025-05-31 13:00:35
F1314,CUST5582,Excellent service and fast delivery. Highly recommended! Issue with customer service.,Positive,review_site,2024-11-07,2024-11-07 13:00:35
F1315,CUST2802,Acceptable product for the price point.,Neutral,chat,2025-03-05,2025-03-05 13:00:35
F1316,CUST6188,Late delivery and damaged packaging. Very upset! &~>[ Issue with website navigation.,Negative,social_media,2025-04-02,2025-04-02 13:00:35
F1317,CUST1684,Overpriced for the features provided. Not worth it. Issue with product quality.,Negative,review_site,2025-07-30,2025-07-30 13:00:35
F1318,CUST4653,Fantastic experience overall. Will definitely buy again!,Positive,email,2025-03-22,2025-03-22 13:00:35
F1319,CUST9788,Decent product with room for improvement.,Neutral,chat,2025-07-28,2025-07-28 13:00:35
F1320,CUST7966,Functional but could be better. &[.\,Neutral,social_media,2025-04-13,2025-04-13 13:00:35
F1321,CUST8372,Reliable and durable product. No complaints whatsoever. @;(; Issue with technical issues.,Positive,email,2025-10-04,2025-10-04 13:00:35
F1322,CUST6661,"Excellent service and fast delivery. Highly recommended! ?"" Issue with product availability.",Positive,social_media,2025-10-20,2025-10-20 13:00:35
F1323,CUST4581,Product is okay. Nothing special but does the job.,Neutral,social_media,2025-04-12,2025-04-12 13:00:35
F1324,CUST7115,Product stopped working within a week. Poor quality. Issue with delivery delays.,Negative,email,2025-02-05,2025-02-05 13:00:35
F1325,CUST4421,Overpriced for the features provided. Not worth it. Issue with delivery delays.,Negative,email,2025-05-30,2025-05-30 13:00:35
F1326,CUST5228,User-friendly interface and intuitive design. /=*~,Positive,review_site,2025-09-26,2025-09-26 13:00:35
F1327,CUST1610,"Great value for money. Worth every penny! "".(>",Positive,review_site,2025-05-22,2025-05-22 13:00:35
F1328,CUST6560,Mediocre experience overall.,Neutral,chat,2025-05-18,2025-05-18 13:00:35
F1329,CUST6079,This is exactly what I was looking for. Great quality! @;]),Positive,chat,2025-06-23,2025-06-23 13:00:35
F1330,CUST7621,Reliable and durable product. No complaints whatsoever.,Positive,social_media,2025-10-13,2025-10-13 13:00:35
F1331,CUST8153,Acceptable product for the price point.,Neutral,review_site,2024-12-28,2024-12-28 13:00:35
F1332,CUST9002,Acceptable product for the price point.,Neutral,review_site,2025-07-14,2025-07-14 13:00:35
F1333,CUST1756,Excellent service and fast delivery. Highly recommended! &}.,Positive,social_media,2024-12-25,2024-12-25 13:00:35
F1334,CUST4833,Product is okay. Nothing special but does the job. Issue with website navigation.,Neutral,email,2025-03-24,2025-03-24 13:00:35
F1335,CUST9613,Horrible experience. Will never buy from here again.,Negative,chat,2025-06-20,2025-06-20 13:00:35
F1336,CUST9781,This is exactly what I was looking for. Great quality! Issue with return process.,Positive,social_media,2025-05-16,2025-05-16 13:00:35
F1337,CUST3322,Acceptable product for the price point.,Neutral,chat,2024-12-24,2024-12-24 13:00:35
F1338,CUST3408,Horrible experience. Will never buy from here again. Issue with return process.,Negative,review_site,2025-05-22,2025-05-22 13:00:35
F1339,CUST6225,This is exactly what I was looking for. Great quality! Issue with product availability.,Positive,review_site,2025-06-14,2025-06-14 13:00:35
F1340,CUST2374,Standard quality. Meets basic expectations.,Neutral,social_media,2025-09-04,2025-09-04 13:00:35
F1341,CUST6104,Frequent crashes and bugs. Needs improvement. Issue with technical issues.,Negative,email,2025-02-17,2025-02-17 13:00:35
F1342,CUST7195,Functional but could be better.,Neutral,email,2024-12-02,2024-12-02 13:00:35
F1343,CUST7998,"Terrible experience. Product broke after one day. ;)},| Issue with technical issues.",Negative,chat,2025-03-03,2025-03-03 13:00:35
F1344,CUST1199,Acceptable product for the price point.,Neutral,email,2025-01-19,2025-01-19 13:00:35
F1345,CUST3955,Decent product with room for improvement.,Neutral,chat,2025-07-20,2025-07-20 13:00:35
F1346,CUST2661,Fantastic experience overall. Will definitely buy again!,Positive,chat,2025-06-22,2025-06-22 13:00:35
F1347,CUST5683,Horrible experience. Will never buy from here again.,Negative,chat,2025-08-25,2025-08-25 13:00:35
F1348,CUST3462,Great value for money. Worth every penny!,Positive,social_media,2025-01-03,2025-01-03 13:00:35
F1349,CUST7846,Standard quality. Meets basic expectations.,Neutral,review_site,2025-09-19,2025-09-19 13:00:35
F1350,CUST3482,Decent product with room for improvement. Issue with return process.,Neutral,review_site,2025-04-04,2025-04-04 13:00:35
F1351,CUST3821,Late delivery and damaged packaging. Very upset! Issue with return process.,Negative,social_media,2025-09-23,2025-09-23 13:00:35
F1352,CUST7905,Decent product with room for improvement.,Neutral,review_site,2024-11-21,2024-11-21 13:00:35
F1353,CUST6226,Extremely disappointed with the quality. Not recommended. ! Issue with delivery delays.,Negative,review_site,2025-08-21,2025-08-21 13:00:35
F1354,CUST8740,Decent product with room for improvement.,Neutral,review_site,2025-05-22,2025-05-22 13:00:35
F1355,CUST6018,Great value for money. Worth every penny! Issue with return process.,Positive,email,2025-06-19,2025-06-19 13:00:35
F1356,CUST7266,Impressive features and functionality. Love it! Issue with product availability.,Positive,social_media,2025-07-20,2025-07-20 13:00:35
F1357,CUST9888,Impressive features and functionality. Love it! Issue with customer service.,Positive,chat,2025-05-03,2025-05-03 13:00:35
F1358,CUST7519,Mediocre experience overall.,Neutral,email,2025-03-17,2025-03-17 13:00:35
F1359,CUST7281,Great value for money. Worth every penny!,Positive,review_site,2025-08-07,2025-08-07 13:00:35
F1360,CUST8055,Standard quality. Meets basic expectations. ~|,Neutral,review_site,2025-05-06,2025-05-06 13:00:35
F1361,CUST2721,Satisfactory service. Nothing to complain about. :[=,Neutral,chat,2025-06-16,2025-06-16 13:00:35
F1362,CUST3663,This is exactly what I was looking for. Great quality!,Positive,social_media,2025-03-20,2025-03-20 13:00:35
