feedback_id,customer_id,feedback_text,sentiment,source,date,timestamp,cleaned_text,processed_text
F882,CUST7088,Overpriced for the features provided. Not worth it. ? Issue with customer service.,Negative,social_media,2024-12-18,2024-12-18 13:00:35,overpriced for the features provided not worth it issue with customer service,overpriced feature provided worth issue customer service
F883,CUST3438,Outstanding customer support. They resolved my issue quickly. &,Positive,email,2024-11-05,2024-11-05 13:00:35,outstanding customer support they resolved my issue quickly,outstanding customer support resolved issue quickly
F892,CUST2953,Decent product with room for improvement. Issue with product features.,Neutral,chat,2024-12-21,2024-12-21 13:00:35,decent product with room for improvement issue with product features,decent product room improvement issue product feature
F895,CUST8115,I absolutely love this product! It's amazing and works perfectly. !<,Positive,review_site,2024-11-15,2024-11-15 13:00:35,i absolutely love this product its amazing and works perfectly,absolutely love product amazing work perfectly
F896,CUST4282,"The product exceeded my expectations. Very satisfied! >\"" Issue with product availability.",Positive,review_site,2025-04-23,2025-04-23 13:00:35,the product exceeded my expectations very satisfied issue with product availability,product exceeded expectation satisfied issue product availability
F897,CUST7992,Functional but could be better. Issue with return process.,Neutral,email,2025-03-24,2025-03-24 13:00:35,functional but could be better issue with return process,functional could better issue return process
F903,CUST8703,Excellent service and fast delivery. Highly recommended! *}&`+,Positive,social_media,2025-04-24,2025-04-24 13:00:35,excellent service and fast delivery highly recommended,excellent service fast delivery highly recommended
F904,CUST1722,Poor customer service. No one responded to my queries. _=],Negative,chat,2025-01-24,2025-01-24 13:00:35,poor customer service no one responded to my queries,poor customer service one responded query
F909,CUST6218,I absolutely love this product! It's amazing and works perfectly. ;)~ Issue with product features.,Positive,review_site,2025-07-30,2025-07-30 13:00:35,i absolutely love this product its amazing and works perfectly issue with product features,absolutely love product amazing work perfectly issue product feature
F911,CUST9985,"It's fine, not great but not terrible either. Issue with technical issues.",Neutral,email,2025-06-30,2025-06-30 13:00:35,its fine not great but not terrible either issue with technical issues,fine great terrible either issue technical issue
F913,CUST6828,Frequent crashes and bugs. Needs improvement. ]?/+_,Negative,email,2025-09-20,2025-09-20 13:00:35,frequent crashes and bugs needs improvement,frequent crash bug need improvement
F915,CUST4246,Horrible experience. Will never buy from here again. }~/: Issue with technical issues.,Negative,email,2025-09-30,2025-09-30 13:00:35,horrible experience will never buy from here again issue with technical issues,horrible experience never buy issue technical issue
F917,CUST3290,Standard quality. Meets basic expectations. Issue with product availability.,Neutral,review_site,2025-02-17,2025-02-17 13:00:35,standard quality meets basic expectations issue with product availability,standard quality meet basic expectation issue product availability
F919,CUST2980,Frequent crashes and bugs. Needs improvement. +|*?{ Issue with website navigation.,Negative,chat,2025-02-11,2025-02-11 13:00:35,frequent crashes and bugs needs improvement issue with website navigation,frequent crash bug need improvement issue website navigation
F920,CUST2338,Horrible experience. Will never buy from here again. ]` Issue with technical issues.,Negative,review_site,2025-06-28,2025-06-28 13:00:35,horrible experience will never buy from here again issue with technical issues,horrible experience never buy issue technical issue
F921,CUST6262,Fantastic experience overall. Will definitely buy again! ;}/) Issue with pricing.,Positive,social_media,2025-08-07,2025-08-07 13:00:35,fantastic experience overall will definitely buy again issue with pricing,fantastic experience overall definitely buy issue pricing
F924,CUST6213,I absolutely love this product! It's amazing and works perfectly. !+`^),Positive,review_site,2024-12-11,2024-12-11 13:00:35,i absolutely love this product its amazing and works perfectly,absolutely love product amazing work perfectly
F925,CUST9207,Satisfactory service. Nothing to complain about. Issue with pricing.,Neutral,chat,2025-03-19,2025-03-19 13:00:35,satisfactory service nothing to complain about issue with pricing,satisfactory service nothing complain issue pricing
F927,CUST5041,Functional but could be better. Issue with product features.,Neutral,email,2025-06-30,2025-06-30 13:00:35,functional but could be better issue with product features,functional could better issue product feature
F935,CUST2523,User-friendly interface and intuitive design. } Issue with product quality.,Positive,chat,2025-09-15,2025-09-15 13:00:35,userfriendly interface and intuitive design issue with product quality,userfriendly interface intuitive design issue product quality
F936,CUST7349,Impressive features and functionality. Love it! :$' Issue with pricing.,Positive,review_site,2025-08-22,2025-08-22 13:00:35,impressive features and functionality love it issue with pricing,impressive feature functionality love issue pricing
F938,CUST7069,Poor customer service. No one responded to my queries. Issue with technical issues.,Negative,review_site,2025-10-26,2025-10-26 13:00:35,poor customer service no one responded to my queries issue with technical issues,poor customer service one responded query issue technical issue
F940,CUST4788,Extremely disappointed with the quality. Not recommended. [; Issue with product quality.,Negative,chat,2025-09-02,2025-09-02 13:00:35,extremely disappointed with the quality not recommended issue with product quality,extremely disappointed quality recommended issue product quality
F943,CUST2667,Decent product with room for improvement. Issue with product availability.,Neutral,review_site,2025-10-06,2025-10-06 13:00:35,decent product with room for improvement issue with product availability,decent product room improvement issue product availability
F949,CUST2036,Frequent crashes and bugs. Needs improvement. }\>,Negative,review_site,2025-07-05,2025-07-05 13:00:35,frequent crashes and bugs needs improvement,frequent crash bug need improvement
F950,CUST8714,Product stopped working within a week. Poor quality. Issue with technical issues.,Negative,review_site,2024-11-30,2024-11-30 13:00:35,product stopped working within a week poor quality issue with technical issues,product stopped working within week poor quality issue technical issue
F951,CUST9762,Average experience. Some good points and some bad. Issue with delivery delays.,Neutral,review_site,2024-11-07,2024-11-07 13:00:35,average experience some good points and some bad issue with delivery delays,average experience good point bad issue delivery delay
F956,CUST7168,Poor customer service. No one responded to my queries. !$?\>,Negative,chat,2025-06-05,2025-06-05 13:00:35,poor customer service no one responded to my queries,poor customer service one responded query
F957,CUST8929,"This is exactly what I was looking for. Great quality! ""<, Issue with website navigation.",Positive,social_media,2025-01-07,2025-01-07 13:00:35,this is exactly what i was looking for great quality issue with website navigation,exactly looking great quality issue website navigation
F958,CUST3315,This is exactly what I was looking for. Great quality! &),Positive,email,2025-06-28,2025-06-28 13:00:35,this is exactly what i was looking for great quality,exactly looking great quality
F959,CUST8375,Frequent crashes and bugs. Needs improvement. [;&\(,Negative,review_site,2025-02-11,2025-02-11 13:00:35,frequent crashes and bugs needs improvement,frequent crash bug need improvement
F961,CUST6007,Product stopped working within a week. Poor quality. ;>],Negative,review_site,2025-04-15,2025-04-15 13:00:35,product stopped working within a week poor quality,product stopped working within week poor quality
F964,CUST8251,I absolutely love this product! It's amazing and works perfectly. _ Issue with product features.,Positive,email,2024-12-11,2024-12-11 13:00:35,i absolutely love this product its amazing and works perfectly issue with product features,absolutely love product amazing work perfectly issue product feature
F970,CUST5181,Fantastic experience overall. Will definitely buy again! &: Issue with product features.,Positive,social_media,2025-07-27,2025-07-27 13:00:35,fantastic experience overall will definitely buy again issue with product features,fantastic experience overall definitely buy issue product feature
F975,CUST8590,Late delivery and damaged packaging. Very upset! &]*'*,Negative,chat,2025-07-18,2025-07-18 13:00:35,late delivery and damaged packaging very upset,late delivery damaged packaging upset
F976,CUST3510,Impressive features and functionality. Love it! .?/'\,Positive,chat,2025-04-04,2025-04-04 13:00:35,impressive features and functionality love it,impressive feature functionality love
F977,CUST2223,I absolutely love this product! It's amazing and works perfectly. =/[{^,Positive,chat,2025-01-20,2025-01-20 13:00:35,i absolutely love this product its amazing and works perfectly,absolutely love product amazing work perfectly
F978,CUST7794,Overpriced for the features provided. Not worth it. ? Issue with product features.,Negative,social_media,2025-07-29,2025-07-29 13:00:35,overpriced for the features provided not worth it issue with product features,overpriced feature provided worth issue product feature
F982,CUST8971,"Reliable and durable product. No complaints whatsoever. >}\?, Issue with delivery delays.",Positive,chat,2025-01-18,2025-01-18 13:00:35,reliable and durable product no complaints whatsoever issue with delivery delays,reliable durable product complaint whatsoever issue delivery delay
F987,CUST8404,Great value for money. Worth every penny! * Issue with delivery delays.,Positive,review_site,2024-12-28,2024-12-28 13:00:35,great value for money worth every penny issue with delivery delays,great value money worth every penny issue delivery delay
F988,CUST2071,Standard quality. Meets basic expectations. ?\,Neutral,social_media,2025-10-24,2025-10-24 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F993,CUST1942,Satisfactory service. Nothing to complain about. Issue with technical issues.,Neutral,social_media,2024-10-31,2024-10-31 13:00:35,satisfactory service nothing to complain about issue with technical issues,satisfactory service nothing complain issue technical issue
F996,CUST5277,"Great value for money. Worth every penny! ""=) Issue with product availability.",Positive,social_media,2025-09-05,2025-09-05 13:00:35,great value for money worth every penny issue with product availability,great value money worth every penny issue product availability
F997,CUST9707,Extremely disappointed with the quality. Not recommended. ~};,Negative,email,2025-04-07,2025-04-07 13:00:35,extremely disappointed with the quality not recommended,extremely disappointed quality recommended
F999,CUST1336,Waste of money. Product doesn't work as advertised. ]?| Issue with website navigation.,Negative,social_media,2025-09-21,2025-09-21 13:00:35,waste of money product doesnt work as advertised issue with website navigation,waste money product doesnt work advertised issue website navigation
F1000,CUST4216,Standard quality. Meets basic expectations. |,Neutral,email,2025-07-23,2025-07-23 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F1001,CUST1834,Impressive features and functionality. Love it! ?~,Positive,social_media,2025-02-02,2025-02-02 13:00:35,impressive features and functionality love it,impressive feature functionality love
F1002,CUST4096,Functional but could be better. {,Neutral,chat,2025-08-25,2025-08-25 13:00:35,functional but could be better,functional could better
F1003,CUST4136,Difficult to use and confusing interface. =>!.;,Negative,review_site,2024-11-24,2024-11-24 13:00:35,difficult to use and confusing interface,difficult use confusing interface
F1006,CUST8913,"Average experience. Some good points and some bad. {,?",Neutral,email,2024-12-28,2024-12-28 13:00:35,average experience some good points and some bad,average experience good point bad
F1009,CUST6905,"Mediocre experience overall. )?,| Issue with return process.",Neutral,review_site,2025-10-19,2025-10-19 13:00:35,mediocre experience overall issue with return process,mediocre experience overall issue return process
F1014,CUST5410,"It's fine, not great but not terrible either. >'!{",Neutral,chat,2025-02-05,2025-02-05 13:00:35,its fine not great but not terrible either,fine great terrible either
F1015,CUST3905,The product exceeded my expectations. Very satisfied! *.&,Positive,chat,2025-02-11,2025-02-11 13:00:35,the product exceeded my expectations very satisfied,product exceeded expectation satisfied
F1019,CUST2436,It's alright. Nothing remarkable to mention. #[ Issue with product features.,Neutral,review_site,2025-01-04,2025-01-04 13:00:35,its alright nothing remarkable to mention issue with product features,alright nothing remarkable mention issue product feature
F1020,CUST5644,Difficult to use and confusing interface. $]\,Negative,social_media,2024-12-31,2024-12-31 13:00:35,difficult to use and confusing interface,difficult use confusing interface
F1024,CUST8423,Outstanding customer support. They resolved my issue quickly. Issue with return process.,Positive,email,2025-10-29,2025-10-29 13:00:35,outstanding customer support they resolved my issue quickly issue with return process,outstanding customer support resolved issue quickly issue return process
F1026,CUST3786,Difficult to use and confusing interface. >*(' Issue with pricing.,Negative,chat,2025-05-31,2025-05-31 13:00:35,difficult to use and confusing interface issue with pricing,difficult use confusing interface issue pricing
F1030,CUST6294,Product stopped working within a week. Poor quality. Issue with website navigation.,Negative,review_site,2025-07-13,2025-07-13 13:00:35,product stopped working within a week poor quality issue with website navigation,product stopped working within week poor quality issue website navigation
F1032,CUST5685,Product is okay. Nothing special but does the job. _,Neutral,email,2025-05-08,2025-05-08 13:00:35,product is okay nothing special but does the job,product okay nothing special job
F1034,CUST3780,Frequent crashes and bugs. Needs improvement. :|>#,Negative,chat,2024-11-10,2024-11-10 13:00:35,frequent crashes and bugs needs improvement,frequent crash bug need improvement
F1035,CUST5052,Acceptable product for the price point. .\&$,Neutral,social_media,2025-07-08,2025-07-08 13:00:35,acceptable product for the price point,acceptable product price point
F1039,CUST4366,Decent product with room for improvement. (&&,Neutral,review_site,2025-01-04,2025-01-04 13:00:35,decent product with room for improvement,decent product room improvement
F1041,CUST7518,"Reliable and durable product. No complaints whatsoever. '""@$\",Positive,chat,2025-02-22,2025-02-22 13:00:35,reliable and durable product no complaints whatsoever,reliable durable product complaint whatsoever
F1042,CUST6866,Great value for money. Worth every penny! [?!<^,Positive,review_site,2025-01-13,2025-01-13 13:00:35,great value for money worth every penny,great value money worth every penny
F1045,CUST4078,"Mediocre experience overall. /""#@=",Neutral,review_site,2025-04-11,2025-04-11 13:00:35,mediocre experience overall,mediocre experience overall
F1047,CUST9984,Frequent crashes and bugs. Needs improvement. (,Negative,social_media,2024-11-14,2024-11-14 13:00:35,frequent crashes and bugs needs improvement,frequent crash bug need improvement
F1048,CUST6773,Product is okay. Nothing special but does the job. \): Issue with return process.,Neutral,social_media,2025-03-27,2025-03-27 13:00:35,product is okay nothing special but does the job issue with return process,product okay nothing special job issue return process
F1049,CUST5667,Product is okay. Nothing special but does the job. Issue with customer service.,Neutral,social_media,2025-05-21,2025-05-21 13:00:35,product is okay nothing special but does the job issue with customer service,product okay nothing special job issue customer service
F1050,CUST6493,Excellent service and fast delivery. Highly recommended! _;,Positive,social_media,2025-10-18,2025-10-18 13:00:35,excellent service and fast delivery highly recommended,excellent service fast delivery highly recommended
F1054,CUST2628,Waste of money. Product doesn't work as advertised. %#:~ Issue with return process.,Negative,email,2025-04-10,2025-04-10 13:00:35,waste of money product doesnt work as advertised issue with return process,waste money product doesnt work advertised issue return process
F1055,CUST6774,Standard quality. Meets basic expectations. $,Neutral,email,2025-03-08,2025-03-08 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F1058,CUST1011,Standard quality. Meets basic expectations. [$,Neutral,review_site,2024-12-29,2024-12-29 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F1063,CUST1170,Excellent service and fast delivery. Highly recommended! Issue with customer service.,Positive,social_media,2024-12-24,2024-12-24 13:00:35,excellent service and fast delivery highly recommended issue with customer service,excellent service fast delivery highly recommended issue customer service
F1064,CUST1538,Reliable and durable product. No complaints whatsoever. Issue with delivery delays.,Positive,email,2024-11-05,2024-11-05 13:00:35,reliable and durable product no complaints whatsoever issue with delivery delays,reliable durable product complaint whatsoever issue delivery delay
F1068,CUST4975,Frequent crashes and bugs. Needs improvement. }{?{,Negative,social_media,2024-11-28,2024-11-28 13:00:35,frequent crashes and bugs needs improvement,frequent crash bug need improvement
F1075,CUST7278,Product is okay. Nothing special but does the job. Issue with product quality.,Neutral,email,2025-05-22,2025-05-22 13:00:35,product is okay nothing special but does the job issue with product quality,product okay nothing special job issue product quality
F1076,CUST1638,Waste of money. Product doesn't work as advertised. Issue with product features.,Negative,social_media,2025-06-30,2025-06-30 13:00:35,waste of money product doesnt work as advertised issue with product features,waste money product doesnt work advertised issue product feature
F1077,CUST2618,Fantastic experience overall. Will definitely buy again! .% Issue with customer service.,Positive,review_site,2025-03-19,2025-03-19 13:00:35,fantastic experience overall will definitely buy again issue with customer service,fantastic experience overall definitely buy issue customer service
F1079,CUST1087,Excellent service and fast delivery. Highly recommended! Issue with product features.,Positive,chat,2025-05-04,2025-05-04 13:00:35,excellent service and fast delivery highly recommended issue with product features,excellent service fast delivery highly recommended issue product feature
F1082,CUST9342,Acceptable product for the price point. #,Neutral,email,2025-08-28,2025-08-28 13:00:35,acceptable product for the price point,acceptable product price point
F1083,CUST9602,"It's fine, not great but not terrible either. Issue with website navigation.",Neutral,review_site,2025-05-04,2025-05-04 13:00:35,its fine not great but not terrible either issue with website navigation,fine great terrible either issue website navigation
F1084,CUST3689,"Excellent service and fast delivery. Highly recommended! <,",Positive,chat,2025-01-03,2025-01-03 13:00:35,excellent service and fast delivery highly recommended,excellent service fast delivery highly recommended
F1085,CUST8210,"The product exceeded my expectations. Very satisfied! ,&_*",Positive,review_site,2025-09-23,2025-09-23 13:00:35,the product exceeded my expectations very satisfied,product exceeded expectation satisfied
F1086,CUST3609,Great value for money. Worth every penny! Issue with return process.,Positive,email,2025-02-07,2025-02-07 13:00:35,great value for money worth every penny issue with return process,great value money worth every penny issue return process
F1090,CUST9555,It's alright. Nothing remarkable to mention. Issue with website navigation.,Neutral,chat,2025-10-08,2025-10-08 13:00:35,its alright nothing remarkable to mention issue with website navigation,alright nothing remarkable mention issue website navigation
F1095,CUST9623,Satisfactory service. Nothing to complain about. Issue with product quality.,Neutral,review_site,2025-07-10,2025-07-10 13:00:35,satisfactory service nothing to complain about issue with product quality,satisfactory service nothing complain issue product quality
F1099,CUST2351,"Terrible experience. Product broke after one day. @,{*; Issue with product quality.",Negative,social_media,2025-05-21,2025-05-21 13:00:35,terrible experience product broke after one day issue with product quality,terrible experience product broke one day issue product quality
F1100,CUST4263,Outstanding customer support. They resolved my issue quickly. $(}.&,Positive,chat,2025-04-12,2025-04-12 13:00:35,outstanding customer support they resolved my issue quickly,outstanding customer support resolved issue quickly
F1101,CUST3381,Standard quality. Meets basic expectations. ^,Neutral,review_site,2025-10-21,2025-10-21 13:00:35,standard quality meets basic expectations,standard quality meet basic expectation
F1102,CUST2461,Standard quality. Meets basic expectations. Issue with product quality.,Neutral,email,2025-08-26,2025-08-26 13:00:35,standard quality meets basic expectations issue with product quality,standard quality meet basic expectation issue product quality
F1104,CUST7726,Difficult to use and confusing interface. %\:=,Negative,email,2025-08-27,2025-08-27 13:00:35,difficult to use and confusing interface,difficult use confusing interface
F1106,CUST7473,Product is okay. Nothing special but does the job. {#;` Issue with website navigation.,Neutral,social_media,2025-06-26,2025-06-26 13:00:35,product is okay nothing special but does the job issue with website navigation,product okay nothing special job issue website navigation
F1107,CUST2328,The product exceeded my expectations. Very satisfied! Issue with product quality.,Positive,chat,2024-11-01,2024-11-01 13:00:35,the product exceeded my expectations very satisfied issue with product quality,product exceeded expectation satisfied issue product quality
F1108,CUST7221,Waste of money. Product doesn't work as advertised. `\# Issue with delivery delays.,Negative,email,2025-02-20,2025-02-20 13:00:35,waste of money product doesnt work as advertised issue with delivery delays,waste money product doesnt work advertised issue delivery delay
F1109,CUST9079,Acceptable product for the price point. Issue with technical issues.,Neutral,chat,2025-05-01,2025-05-01 13:00:35,acceptable product for the price point issue with technical issues,acceptable product price point issue technical issue
F1110,CUST5839,"This is exactly what I was looking for. Great quality! ""'(% Issue with customer service.",Positive,email,2025-05-03,2025-05-03 13:00:35,this is exactly what i was looking for great quality issue with customer service,exactly looking great quality issue customer service
F1113,CUST8593,Fantastic experience overall. Will definitely buy again! { Issue with pricing.,Positive,email,2025-09-20,2025-09-20 13:00:35,fantastic experience overall will definitely buy again issue with pricing,fantastic experience overall definitely buy issue pricing
F1115,CUST5590,Impressive features and functionality. Love it! ~<`@ Issue with product features.,Positive,review_site,2025-03-14,2025-03-14 13:00:35,impressive features and functionality love it issue with product features,impressive feature functionality love issue product feature
F1120,CUST3971,Decent product with room for improvement. Issue with return process.,Neutral,chat,2025-01-13,2025-01-13 13:00:35,decent product with room for improvement issue with return process,decent product room improvement issue return process
F1123,CUST6592,Poor customer service. No one responded to my queries. :{][+ Issue with delivery delays.,Negative,review_site,2024-12-19,2024-12-19 13:00:35,poor customer service no one responded to my queries issue with delivery delays,poor customer service one responded query issue delivery delay
F1124,CUST6991,User-friendly interface and intuitive design. .|.! Issue with technical issues.,Positive,email,2025-04-01,2025-04-01 13:00:35,userfriendly interface and intuitive design issue with technical issues,userfriendly interface intuitive design issue technical issue
F1126,CUST9911,Overpriced for the features provided. Not worth it. Issue with customer service.,Negative,review_site,2025-09-19,2025-09-19 13:00:35,overpriced for the features provided not worth it issue with customer service,overpriced feature provided worth issue customer service
F1127,CUST7283,Product is okay. Nothing special but does the job. < Issue with technical issues.,Neutral,social_media,2025-04-17,2025-04-17 13:00:35,product is okay nothing special but does the job issue with technical issues,product okay nothing special job issue technical issue
F1128,CUST5845,Impressive features and functionality. Love it! =}\| Issue with website navigation.,Positive,chat,2025-01-12,2025-01-12 13:00:35,impressive features and functionality love it issue with website navigation,impressive feature functionality love issue website navigation
F1132,CUST6551,Terrible experience. Product broke after one day. Issue with technical issues.,Negative,chat,2025-05-13,2025-05-13 13:00:35,terrible experience product broke after one day issue with technical issues,terrible experience product broke one day issue technical issue
F1133,CUST7582,Fantastic experience overall. Will definitely buy again! :~* Issue with product quality.,Positive,social_media,2025-10-11,2025-10-11 13:00:35,fantastic experience overall will definitely buy again issue with product quality,fantastic experience overall definitely buy issue product quality
F1135,CUST4307,"Excellent service and fast delivery. Highly recommended! ,):",Positive,email,2025-08-24,2025-08-24 13:00:35,excellent service and fast delivery highly recommended,excellent service fast delivery highly recommended
F1137,CUST8682,Frequent crashes and bugs. Needs improvement. `! Issue with website navigation.,Negative,social_media,2025-06-15,2025-06-15 13:00:35,frequent crashes and bugs needs improvement issue with website navigation,frequent crash bug need improvement issue website navigation
F1143,CUST9296,Mediocre experience overall. |;+>,Neutral,review_site,2025-06-18,2025-06-18 13:00:35,mediocre experience overall,mediocre experience overall
F1147,CUST6897,Great value for money. Worth every penny! %;(%$,Positive,email,2025-10-06,2025-10-06 13:00:35,great value for money worth every penny,great value money worth every penny
F1150,CUST6041,It's alright. Nothing remarkable to mention. Issue with return process.,Neutral,email,2025-03-04,2025-03-04 13:00:35,its alright nothing remarkable to mention issue with return process,alright nothing remarkable mention issue return process
F1153,CUST5863,Standard quality. Meets basic expectations. ^+( Issue with product quality.,Neutral,social_media,2024-12-16,2024-12-16 13:00:35,standard quality meets basic expectations issue with product quality,standard quality meet basic expectation issue product quality
F1157,CUST7562,Product stopped working within a week. Poor quality. {[|$=,Negative,chat,2025-10-17,2025-10-17 13:00:35,product stopped working within a week poor quality,product stopped working within week poor quality
F1162,CUST2241,Excellent service and fast delivery. Highly recommended! &%%,Positive,review_site,2025-02-04,2025-02-04 13:00:35,excellent service and fast delivery highly recommended,excellent service fast delivery highly recommended
F1164,CUST3235,"Extremely disappointed with the quality. Not recommended. [,&",Negative,chat,2025-03-12,2025-03-12 13:00:35,extremely disappointed with the quality not recommended,extremely disappointed quality recommended
F1166,CUST7405,Excellent service and fast delivery. Highly recommended! :,Positive,chat,2024-12-19,2024-12-19 13:00:35,excellent service and fast delivery highly recommended,excellent service fast delivery highly recommended
F1169,CUST5442,Impressive features and functionality. Love it! #,Positive,email,2025-04-28,2025-04-28 13:00:35,impressive features and functionality love it,impressive feature functionality love
F1170,CUST4564,Terrible experience. Product broke after one day. <>,Negative,review_site,2025-01-25,2025-01-25 13:00:35,terrible experience product broke after one day,terrible experience product broke one day
F1176,CUST4856,The product exceeded my expectations. Very satisfied! ;&& Issue with customer service.,Positive,review_site,2025-05-06,2025-05-06 13:00:35,the product exceeded my expectations very satisfied issue with customer service,product exceeded expectation satisfied issue customer service
F1179,CUST8450,This is exactly what I was looking for. Great quality! %#? Issue with technical issues.,Positive,email,2025-07-13,2025-07-13 13:00:35,this is exactly what i was looking for great quality issue with technical issues,exactly looking great quality issue technical issue
F1183,CUST8646,This is exactly what I was looking for. Great quality! |^]`>,Positive,chat,2025-07-01,2025-07-01 13:00:35,this is exactly what i was looking for great quality,exactly looking great quality
F1184,CUST4845,"Impressive features and functionality. Love it! """,Positive,review_site,2025-09-23,2025-09-23 13:00:35,impressive features and functionality love it,impressive feature functionality love
F1188,CUST8350,Fantastic experience overall. Will definitely buy again! `/|;,Positive,social_media,2025-09-06,2025-09-06 13:00:35,fantastic experience overall will definitely buy again,fantastic experience overall definitely buy
F1190,CUST3808,"It's fine, not great but not terrible either. ?%)",Neutral,review_site,2025-06-15,2025-06-15 13:00:35,its fine not great but not terrible either,fine great terrible either
F1191,CUST2603,User-friendly interface and intuitive design. ?,Positive,chat,2025-07-04,2025-07-04 13:00:35,userfriendly interface and intuitive design,userfriendly interface intuitive design
F1195,CUST5152,Poor customer service. No one responded to my queries. Issue with delivery delays.,Negative,chat,2025-05-05,2025-05-05 13:00:35,poor customer service no one responded to my queries issue with delivery delays,poor customer service one responded query issue delivery delay
F1197,CUST3313,"Great value for money. Worth every penny! ~|,} Issue with product features.",Positive,social_media,2025-05-11,2025-05-11 13:00:35,great value for money worth every penny issue with product features,great value money worth every penny issue product feature
F1200,CUST4621,Impressive features and functionality. Love it! )?;,Positive,review_site,2025-02-11,2025-02-11 13:00:35,impressive features and functionality love it,impressive feature functionality love
F1202,CUST4509,Horrible experience. Will never buy from here again. `^*,Negative,social_media,2024-11-23,2024-11-23 13:00:35,horrible experience will never buy from here again,horrible experience never buy
F1203,CUST7719,"Mediocre experience overall. ,$|'",Neutral,chat,2024-12-14,2024-12-14 13:00:35,mediocre experience overall,mediocre experience overall
F1205,CUST4227,Overpriced for the features provided. Not worth it. =,Negative,social_media,2024-11-25,2024-11-25 13:00:35,overpriced for the features provided not worth it,overpriced feature provided worth
F1206,CUST7529,Excellent service and fast delivery. Highly recommended! > Issue with delivery delays.,Positive,review_site,2025-01-17,2025-01-17 13:00:35,excellent service and fast delivery highly recommended issue with delivery delays,excellent service fast delivery highly recommended issue delivery delay
F1207,CUST6636,I absolutely love this product! It's amazing and works perfectly. %_&,Positive,email,2025-07-24,2025-07-24 13:00:35,i absolutely love this product its amazing and works perfectly,absolutely love product amazing work perfectly
F1210,CUST9626,"It's fine, not great but not terrible either. , Issue with customer service.",Neutral,chat,2025-10-17,2025-10-17 13:00:35,its fine not great but not terrible either issue with customer service,fine great terrible either issue customer service
F1211,CUST3029,Outstanding customer support. They resolved my issue quickly. `/ Issue with product features.,Positive,email,2025-08-13,2025-08-13 13:00:35,outstanding customer support they resolved my issue quickly issue with product features,outstanding customer support resolved issue quickly issue product feature
F1217,CUST8248,User-friendly interface and intuitive design. ~.?_),Positive,email,2025-03-08,2025-03-08 13:00:35,userfriendly interface and intuitive design,userfriendly interface intuitive design
F1224,CUST7819,"Frequent crashes and bugs. Needs improvement. /)>, Issue with customer service.",Negative,social_media,2025-09-24,2025-09-24 13:00:35,frequent crashes and bugs needs improvement issue with customer service,frequent crash bug need improvement issue customer service
F1225,CUST4668,"Average experience. Some good points and some bad. ^("" Issue with product availability.",Neutral,chat,2025-03-13,2025-03-13 13:00:35,average experience some good points and some bad issue with product availability,average experience good point bad issue product availability
F1227,CUST2613,Difficult to use and confusing interface. /[ Issue with product availability.,Negative,review_site,2025-05-04,2025-05-04 13:00:35,difficult to use and confusing interface issue with product availability,difficult use confusing interface issue product availability
F1228,CUST8676,Fantastic experience overall. Will definitely buy again! [{,Positive,social_media,2025-01-01,2025-01-01 13:00:35,fantastic experience overall will definitely buy again,fantastic experience overall definitely buy
F1229,CUST5065,Overpriced for the features provided. Not worth it. =.$,Negative,chat,2025-07-11,2025-07-11 13:00:35,overpriced for the features provided not worth it,overpriced feature provided worth
F1235,CUST3652,Average experience. Some good points and some bad. |/$(* Issue with product availability.,Neutral,chat,2025-05-02,2025-05-02 13:00:35,average experience some good points and some bad issue with product availability,average experience good point bad issue product availability
F1239,CUST1645,Average experience. Some good points and some bad. ;,Neutral,email,2025-10-11,2025-10-11 13:00:35,average experience some good points and some bad,average experience good point bad
F1240,CUST7342,Product stopped working within a week. Poor quality. . Issue with customer service.,Negative,email,2025-08-20,2025-08-20 13:00:35,product stopped working within a week poor quality issue with customer service,product stopped working within week poor quality issue customer service
F1242,CUST7692,Late delivery and damaged packaging. Very upset! &~= Issue with website navigation.,Negative,social_media,2025-05-29,2025-05-29 13:00:35,late delivery and damaged packaging very upset issue with website navigation,late delivery damaged packaging upset issue website navigation
F1246,CUST2969,Late delivery and damaged packaging. Very upset! !]) Issue with customer service.,Negative,social_media,2025-01-26,2025-01-26 13:00:35,late delivery and damaged packaging very upset issue with customer service,late delivery damaged packaging upset issue customer service
F1247,CUST9949,Average experience. Some good points and some bad. >,Neutral,chat,2025-03-18,2025-03-18 13:00:35,average experience some good points and some bad,average experience good point bad
F1248,CUST6421,Impressive features and functionality. Love it! ${},Positive,email,2025-07-14,2025-07-14 13:00:35,impressive features and functionality love it,impressive feature functionality love
F1249,CUST7931,Mediocre experience overall. #?^\ Issue with technical issues.,Neutral,social_media,2025-05-17,2025-05-17 13:00:35,mediocre experience overall issue with technical issues,mediocre experience overall issue technical issue
F1251,CUST9189,This is exactly what I was looking for. Great quality! :<@< Issue with customer service.,Positive,social_media,2024-12-18,2024-12-18 13:00:35,this is exactly what i was looking for great quality issue with customer service,exactly looking great quality issue customer service
